Team,Game,Date,Home,Opponent,WINorLOSS,TeamPoints,OpponentPoints,FieldGoalsAttempted,X3PointShotsAttempted,FreeThrowsAttempted,OffRebounds,TotalRebounds,Assists,Steals,Blocks,Turnovers,TotalFouls,OppFieldGoalsAttempted,Opp3PointShotsAttempted,OppFreeThrowsAttempted,OppOffRebounds,OppTotalRebounds,OppAssists,OppSteals,OppBlocks,OppTurnovers,OppTotalFouls
MIN,9,2014-11-15,Away,DAL,L,117,131,86,17,29,12,41,24,2,2,17,30,94,26,23,12,40,31,5,10,7,24
MIN,10,2014-11-19,Home,NYK,W,115,99,89,22,22,15,35,26,15,2,14,23,69,16,28,8,33,19,6,3,22,22
MIN,11,2014-11-21,Home,SAS,L,92,121,90,13,22,11,34,16,12,3,11,17,84,21,18,14,53,26,6,11,20,22
MIN,12,2014-11-22,Home,SAC,L,101,113,90,17,27,15,37,23,10,7,10,24,81,26,30,14,50,24,4,2,18,19
MIN,13,2014-11-26,Home,MIL,L,86,103,81,14,34,14,38,19,11,6,19,22,85,16,19,13,43,22,12,7,17,22
MIN,14,2014-11-28,Away,LAL,W,120,119,79,18,24,6,31,37,8,1,18,20,89,21,22,12,35,27,12,1,14,22
MIN,15,2014-11-30,Away,POR,L,93,107,90,9,20,11,43,24,12,4,14,23,86,33,25,15,54,27,8,9,18,17
MIN,16,2014-12-01,Away,LAC,L,101,127,82,12,40,6,32,26,9,3,10,27,80,34,36,9,50,33,5,7,14,26
MIN,17,2014-12-03,Home,PHI,L,77,85,84,17,17,11,50,17,8,5,18,21,82,24,25,13,49,15,12,7,18,17
MIN,18,2014-12-05,Home,HOU,L,112,114,97,10,27,14,43,23,12,5,14,26,78,32,31,7,42,19,3,3,22,28
MIN,19,2014-12-06,Away,SAS,L,101,123,83,16,32,8,33,20,10,2,8,22,82,18,25,8,43,30,5,6,16,24
MIN,20,2014-12-08,Home,GSW,L,86,102,88,11,29,18,49,22,12,4,19,10,91,22,14,15,51,24,15,6,17,18
MIN,21,2014-12-10,Home,POR,W,90,82,81,12,33,20,56,22,13,3,18,19,80,35,12,11,38,20,7,10,20,25
MIN,22,2014-12-12,Home,OKC,L,92,111,78,7,29,9,31,21,11,9,15,16,88,24,20,16,47,23,11,6,17,23
MIN,23,2014-12-14,Home,LAL,L,94,100,90,10,20,14,46,25,6,3,14,21,81,17,34,11,45,22,10,5,11,17
MIN,24,2014-12-16,Away,WAS,L,95,109,81,8,35,11,41,17,7,5,9,18,86,17,18,10,46,29,7,8,10,25
MIN,25,2014-12-19,Away,BOS,L,98,114,93,12,16,15,37,23,8,5,13,13,85,23,14,12,43,29,9,6,13,20
MIN,26,2014-12-21,Home,IND,L,96,100,77,11,24,9,43,23,8,1,16,19,84,19,14,8,36,25,9,6,13,17
MIN,27,2014-12-23,Away,CLE,L,104,125,88,13,29,16,40,25,13,9,18,23,84,24,31,12,38,24,11,6,17,23
MIN,28,2014-12-26,Away,DEN,L,102,106,103,15,24,14,44,29,5,9,7,24,95,19,32,22,62,18,1,6,18,23
MIN,29,2014-12-27,Away,GSW,L,97,110,77,19,36,13,47,29,10,5,24,18,88,28,21,9,43,32,17,6,16,21
MIN,30,2014-12-30,Away,UTA,L,94,100,82,17,14,8,34,26,7,4,10,23,79,19,22,11,43,16,5,3,13,19
MIN,31,2015-01-01,Home,SAC,L,107,110,91,24,22,15,38,22,12,6,14,24,74,12,29,10,42,23,7,7,20,26
MIN,32,2015-01-03,Home,UTA,L,89,101,86,19,18,14,37,17,8,5,8,15,75,20,21,11,47,23,6,10,12,16
MIN,33,2015-01-05,Home,DEN,L,101,110,89,24,18,15,42,21,7,4,12,17,84,19,16,9,41,26,8,6,12,22
MIN,34,2015-01-07,Home,PHO,L,111,113,92,17,19,16,46,30,8,3,19,17,96,26,19,14,41,12,14,8,13,20
MIN,35,2015-01-09,Away,MIL,L,84,98,79,22,17,13,40,22,13,3,19,14,75,19,10,9,39,30,13,4,22,21
MIN,36,2015-01-10,Home,SAS,L,93,108,81,15,26,7,42,17,7,4,13,18,84,24,20,9,45,21,9,2,11,19
MIN,37,2015-01-13,Away,IND,W,110,101,87,20,19,7,34,22,11,3,15,23,80,18,30,10,41,22,9,5,17,19
MIN,38,2015-01-16,Away,PHO,L,99,110,91,22,12,13,36,26,6,3,10,14,87,15,11,15,46,18,5,5,16,16
MIN,39,2015-01-17,Away,DEN,W,113,105,80,19,21,8,43,24,6,5,15,18,92,31,22,13,39,21,10,4,10,20
MIN,40,2015-01-19,Away,CHO,L,80,105,80,19,20,10,42,16,7,6,16,20,89,22,19,10,47,27,8,3,10,20
MIN,41,2015-01-21,Home,DAL,L,75,98,89,15,15,16,43,22,6,1,10,11,76,27,14,6,42,26,6,3,10,13
MIN,42,2015-01-23,Home,NOP,L,84,92,84,9,17,9,38,27,3,4,13,18,80,4,14,6,37,17,7,9,13,16
MIN,43,2015-01-25,Away,ATL,L,100,112,71,16,25,11,37,24,4,2,13,18,80,28,18,8,29,30,8,5,10,20
MIN,44,2015-01-26,Away,OKC,L,84,92,85,13,32,15,50,13,9,5,13,17,86,20,24,14,52,17,9,11,15,23
MIN,45,2015-01-28,Home,BOS,W,110,98,77,16,32,6,45,18,6,4,11,11,91,23,9,9,39,22,9,4,13,22
MIN,46,2015-01-30,Away,PHI,L,94,103,76,14,25,11,38,24,8,4,21,18,74,23,25,7,34,27,13,9,14,16
MIN,47,2015-01-31,Home,CLE,L,90,106,82,13,21,12,35,19,6,1,12,14,87,32,19,18,52,16,8,6,13,19
MIN,48,2015-02-02,Away,DAL,L,94,100,82,13,26,16,47,18,10,2,15,22,84,31,18,12,43,27,11,10,15,18
MIN,49,2015-02-04,Home,MIA,W,102,101,72,11,27,3,32,27,10,3,14,24,80,16,24,15,47,18,11,3,18,23
MIN,50,2015-02-06,Home,MEM,W,90,89,81,17,17,12,43,17,8,1,16,21,69,12,20,2,30,19,11,5,18,19
MIN,51,2015-02-08,Away,DET,W,112,101,76,12,34,9,40,26,6,1,15,20,79,31,22,12,35,18,8,4,15,25
MIN,52,2015-02-09,Home,ATL,L,105,117,93,16,22,23,50,24,6,8,16,19,86,21,20,10,36,26,14,6,10,21
MIN,53,2015-02-11,Home,GSW,L,91,94,86,14,27,11,50,18,7,2,12,14,90,27,9,10,49,26,7,6,15,18
MIN,54,2015-02-20,Home,PHO,W,111,109,86,15,38,17,51,24,7,7,14,28,89,17,31,17,48,23,8,9,13,28
MIN,55,2015-02-23,Away,HOU,L,102,113,93,18,39,20,58,17,9,3,20,22,94,38,34,22,56,23,11,8,16,28
MIN,56,2015-02-25,Home,WAS,W,97,77,81,13,28,10,53,17,10,4,16,15,87,18,8,10,43,21,5,3,19,27
MIN,57,2015-02-27,Away,CHI,L,89,96,77,14,31,10,45,17,7,2,11,18,96,31,16,22,53,24,5,5,9,24
MIN,58,2015-02-28,Home,MEM,L,97,101,88,19,27,16,35,22,12,1,12,22,64,11,29,6,43,21,7,7,24,24
MIN,59,2015-03-02,Home,LAC,L,105,110,82,15,35,8,47,25,6,4,11,22,92,33,19,9,43,24,7,3,11,26
MIN,60,2015-03-04,Home,DEN,L,85,100,82,18,25,12,43,18,7,5,12,16,92,20,10,14,51,27,8,3,13,21
MIN,61,2015-03-07,Home,POR,W,121,113,85,7,31,10,45,26,7,3,6,15,88,27,17,9,36,18,3,3,10,23
MIN,62,2015-03-09,Away,LAC,L,76,89,83,8,21,12,50,25,12,2,15,19,79,31,15,9,42,30,11,2,15,23
MIN,63,2015-03-11,Away,PHO,L,97,106,81,13,26,12,34,19,5,2,10,16,90,24,13,16,45,25,7,2,16,19
MIN,64,2015-03-13,Away,OKC,L,99,113,78,12,31,13,42,20,8,6,20,18,101,24,14,19,48,28,10,4,16,22
MIN,65,2015-03-15,Away,SAS,L,97,123,86,15,18,11,40,25,8,2,15,20,84,22,15,6,42,38,13,6,14,17
MIN,66,2015-03-16,Home,BRK,L,106,122,88,15,17,13,36,27,6,7,16,15,90,13,17,13,43,21,8,2,14,15
MIN,67,2015-03-18,Away,TOR,L,100,105,87,17,15,12,45,21,7,4,18,20,79,29,27,8,39,25,6,3,12,15
MIN,68,2015-03-19,Away,NYK,W,95,92,83,12,30,11,43,12,10,8,16,12,97,20,10,12,49,22,9,5,15,18
MIN,69,2015-03-22,Home,CHO,L,98,109,74,11,16,3,32,24,5,1,13,17,89,18,16,13,42,21,8,3,7,16
MIN,70,2015-03-23,Away,UTA,W,106,104,78,19,25,11,37,19,10,4,19,23,87,28,31,21,46,21,11,11,17,20
MIN,71,2015-03-25,Home,LAL,L,99,101,78,22,30,9,40,14,8,5,17,16,92,26,18,14,48,21,8,4,16,23
MIN,72,2015-03-27,Away,HOU,L,110,120,76,14,34,6,31,26,6,1,13,13,83,44,17,13,41,34,10,6,17,26
MIN,73,2015-03-29,Away,NOP,L,88,110,75,12,24,12,39,17,5,4,21,17,75,13,24,7,35,29,12,9,14,21
MIN,74,2015-03-30,Home,UTA,L,84,104,76,16,27,10,34,21,5,4,12,17,82,33,18,14,47,18,8,6,12,22
MIN,75,2015-04-01,Home,TOR,L,99,113,77,14,19,7,32,21,7,5,13,14,76,30,23,8,34,25,8,3,12,18
MIN,76,2015-04-03,Home,ORL,L,84,97,64,11,32,3,30,15,8,6,20,17,92,21,17,20,53,23,12,1,19,24
MIN,77,2015-04-07,Away,SAC,L,111,116,93,19,21,9,36,29,6,4,10,24,80,24,34,13,49,25,5,7,14,17
MIN,78,2015-04-08,Away,POR,L,91,116,85,11,29,10,35,16,12,2,11,17,85,33,23,12,53,25,8,2,15,23
MIN,79,2015-04-10,Away,LAL,L,98,106,74,15,34,9,39,17,7,3,12,20,83,23,24,14,46,35,6,2,12,22
MIN,80,2015-04-11,Away,GSW,L,101,110,79,24,26,8,40,27,9,4,15,22,93,31,21,13,50,28,10,5,12,19
MIN,81,2015-04-13,Home,NOP,L,88,100,78,14,28,8,43,19,1,10,11,22,84,21,24,10,39,15,6,9,9,23
MIN,82,2015-04-15,Home,OKC,L,113,138,84,19,35,14,39,22,12,4,16,23,95,28,31,18,46,22,10,6,13,25
NOP,1,2014-10-28,Home,ORL,W,101,84,101,17,31,26,62,20,10,17,9,17,84,11,21,16,56,17,5,9,18,25
NOP,2,2014-11-01,Home,DAL,L,104,109,89,19,28,14,47,24,8,4,13,19,89,25,19,11,44,25,4,6,12,25
NOP,3,2014-11-03,Away,MEM,L,81,93,86,24,29,14,49,14,5,3,12,30,76,14,37,9,52,19,5,6,11,24
NOP,4,2014-11-04,Home,CHO,W,100,91,81,18,19,11,47,26,5,6,12,19,80,21,13,6,34,23,6,1,12,15
NOP,5,2014-11-08,Away,SAS,W,100,99,85,21,14,6,30,22,11,9,11,20,80,18,29,17,49,15,4,7,18,17
NOP,6,2014-11-10,Away,CLE,L,111,118,93,27,20,14,40,31,8,5,5,20,81,27,30,12,45,26,3,5,9,13
NOP,7,2014-11-12,Home,LAL,W,109,102,82,19,18,8,44,27,3,12,13,24,84,21,32,11,38,15,8,5,9,14
NOP,8,2014-11-14,Home,MIN,W,139,91,84,20,16,3,34,31,13,3,13,30,72,14,41,11,37,13,5,3,22,17
NOP,9,2014-11-17,Away,POR,L,93,102,85,19,19,13,41,16,11,4,11,23,76,19,23,10,43,20,7,1,18,21
NOP,10,2014-11-18,Away,SAC,W,106,100,79,24,24,4,32,21,6,6,6,25,86,11,29,17,52,23,3,2,15,15
NOP,11,2014-11-21,Away,DEN,L,97,117,78,16,34,8,40,19,7,3,12,22,82,24,25,8,41,24,8,10,10,24
NOP,12,2014-11-22,Away,UTA,W,106,94,93,17,22,18,44,19,11,7,9,22,71,14,29,11,42,15,6,8,18,25
NOP,13,2014-11-25,Home,SAC,L,89,99,79,17,29,14,40,15,3,6,10,23,77,14,24,7,38,16,9,4,9,22
NOP,14,2014-11-28,Away,ATL,L,91,100,89,24,16,16,42,23,8,4,12,19,76,17,22,11,42,26,6,7,18,14
NOP,15,2014-11-29,Away,WAS,L,80,83,81,17,21,13,42,12,8,1,12,14,76,12,12,12,46,21,9,9,14,18
NOP,16,2014-12-02,Home,OKC,W,112,104,88,17,45,16,49,23,13,11,13,21,84,24,27,9,45,16,7,6,17,32
NOP,17,2014-12-04,Away,GSW,L,85,112,89,15,13,10,47,23,8,4,17,15,100,22,17,18,56,31,11,8,9,8
NOP,18,2014-12-06,Away,LAC,L,100,120,80,23,25,12,45,26,4,2,11,18,78,32,24,6,38,34,7,6,7,20
NOP,19,2014-12-07,Away,LAL,W,104,87,83,18,15,9,50,28,2,4,15,14,90,19,15,7,34,18,4,6,7,15
NOP,20,2014-12-09,Home,NYK,W,104,93,80,15,26,12,43,22,7,8,11,14,78,19,13,6,30,19,8,8,13,20
NOP,21,2014-12-10,Away,DAL,L,107,112,88,18,24,16,45,16,5,3,11,20,83,21,17,5,29,17,5,5,8,18
NOP,22,2014-12-12,Home,CLE,W,119,114,79,28,25,6,39,21,5,6,7,15,89,22,23,11,40,22,6,6,6,19
NOP,23,2014-12-14,Home,GSW,L,122,128,101,27,25,12,44,22,14,6,13,27,86,24,35,8,46,22,7,9,19,19
NOP,24,2014-12-16,Home,UTA,W,119,111,79,16,18,9,32,24,9,9,16,20,90,15,19,18,37,19,6,7,15,18
NOP,25,2014-12-18,Away,HOU,W,99,90,82,18,22,12,45,21,4,8,12,17,86,25,23,12,43,19,8,4,11,18
NOP,26,2014-12-20,Home,POR,L,88,114,85,15,28,20,48,15,7,6,16,11,90,25,15,10,45,25,11,3,13,25
NOP,27,2014-12-21,Away,OKC,W,101,99,90,20,10,10,39,33,11,7,9,17,83,20,24,16,47,17,7,5,16,13
NOP,28,2014-12-23,Away,IND,L,84,96,83,20,19,9,46,15,4,2,15,18,78,15,18,3,38,24,9,12,9,19
NOP,29,2014-12-26,Home,SAS,W,97,90,84,17,24,7,44,25,8,7,8,15,75,14,14,1,39,25,2,4,17,17
NOP,30,2014-12-27,Away,CHI,L,100,107,88,14,16,10,37,18,9,8,15,19,89,20,22,15,45,19,8,6,13,17
NOP,31,2014-12-30,Home,PHO,W,110,106,81,18,29,13,49,19,4,2,10,18,86,21,19,11,38,17,7,6,6,21
NOP,32,2014-12-31,Away,SAS,L,93,95,89,28,20,11,52,15,8,1,13,20,89,24,18,8,48,24,5,7,14,19
NOP,33,2015-01-02,Home,HOU,W,111,83,83,15,20,12,49,24,12,8,18,13,88,29,11,13,38,22,13,3,19,22
NOP,34,2015-01-05,Home,WAS,L,85,92,74,19,17,10,39,19,8,5,18,18,79,10,17,11,40,23,10,7,10,15
NOP,35,2015-01-07,Away,CHO,L,94,98,80,18,24,9,43,19,6,8,14,20,86,14,26,9,43,18,9,4,10,18
NOP,36,2015-01-09,Home,MEM,W,106,95,81,20,26,13,47,21,3,10,10,20,82,17,22,13,44,17,7,4,10,18
NOP,37,2015-01-12,Away,BOS,L,100,108,75,15,37,16,45,20,7,6,18,23,88,24,31,17,44,24,8,5,11,23
NOP,38,2015-01-14,Away,DET,W,105,94,80,21,23,11,47,23,4,7,12,18,73,22,23,3,30,23,8,10,7,16
NOP,39,2015-01-16,Away,PHI,L,81,96,75,17,29,15,55,17,5,6,18,19,80,22,27,9,39,22,12,10,8,20
NOP,40,2015-01-18,Away,TOR,W,95,93,82,17,20,11,41,19,8,2,17,20,72,25,29,7,37,18,9,5,15,18
NOP,41,2015-01-19,Away,NYK,L,92,99,84,27,20,20,50,13,1,1,9,17,78,23,17,9,34,22,2,8,4,14
NOP,42,2015-01-21,Home,LAL,W,96,80,83,16,21,10,45,21,8,5,15,12,77,20,21,10,41,16,12,4,16,21
NOP,43,2015-01-23,Away,MIN,W,92,84,80,4,14,6,37,17,7,9,13,16,84,9,17,9,38,27,3,4,13,18
NOP,44,2015-01-25,Home,DAL,W,109,106,79,17,25,11,40,27,9,3,9,25,81,24,25,13,38,20,5,6,9,19
NOP,45,2015-01-26,Home,PHI,W,99,74,86,16,19,17,52,28,10,11,11,17,81,15,21,13,38,15,7,9,12,19
NOP,46,2015-01-28,Home,DEN,L,85,93,82,15,24,17,48,15,2,6,9,15,85,17,7,8,39,30,4,7,8,22
NOP,47,2015-01-30,Home,LAC,W,108,103,86,25,26,14,51,26,5,3,8,15,92,28,17,9,38,20,5,4,5,21
NOP,48,2015-02-02,Home,ATL,W,115,100,86,23,23,17,52,30,5,10,13,15,89,22,17,9,32,19,6,3,6,15
NOP,49,2015-02-04,Home,OKC,L,91,102,97,25,13,19,48,23,7,3,10,14,85,15,11,12,48,21,3,11,14,20
NOP,50,2015-02-06,Away,OKC,W,116,113,83,20,30,11,46,26,5,5,17,22,89,24,28,10,40,19,11,8,13,23
NOP,51,2015-02-07,Home,CHI,L,72,107,86,17,7,12,38,16,8,6,11,13,84,22,13,8,45,18,6,4,11,7
NOP,52,2015-02-09,Home,UTA,L,96,100,79,22,20,15,40,20,5,17,15,19,93,21,19,21,47,23,11,9,10,17
NOP,53,2015-02-11,Home,IND,L,93,106,74,15,25,7,32,22,5,3,13,17,75,20,18,7,37,28,7,2,13,24
NOP,54,2015-02-20,Away,ORL,L,84,95,69,19,28,7,40,21,6,6,11,11,88,18,6,9,42,22,4,3,9,21
NOP,55,2015-02-21,Away,MIA,W,105,91,83,21,31,11,41,22,8,3,12,25,79,17,27,13,45,15,5,7,17,23
NOP,56,2015-02-23,Home,TOR,W,100,97,78,22,16,12,48,27,6,7,17,20,84,23,31,16,40,13,12,2,8,15
NOP,57,2015-02-25,Home,BRK,W,102,96,74,25,19,6,43,26,6,6,20,21,92,21,15,8,37,13,6,6,12,16
NOP,58,2015-02-27,Home,MIA,W,104,102,76,16,27,7,37,26,3,6,10,19,84,21,16,6,31,21,3,7,6,23
NOP,59,2015-03-01,Away,DEN,W,99,92,74,22,30,9,44,22,7,4,16,19,92,33,17,16,44,17,10,3,11,25
NOP,60,2015-03-02,Away,DAL,L,93,102,74,21,16,10,37,19,4,4,13,18,79,16,22,9,38,11,7,6,5,14
NOP,61,2015-03-04,Home,DET,W,88,85,90,12,16,15,46,18,7,12,14,15,93,14,9,16,52,25,8,7,18,19
NOP,62,2015-03-06,Home,BOS,L,98,104,80,21,15,9,45,22,5,6,18,15,79,23,25,7,37,19,8,1,11,17
NOP,63,2015-03-07,Home,MEM,W,95,89,80,23,13,7,41,24,8,13,18,18,74,16,29,8,39,26,15,7,14,19
NOP,64,2015-03-09,Away,MIL,W,114,103,75,15,21,10,34,26,7,4,17,20,71,15,31,8,25,20,11,5,14,18
NOP,65,2015-03-10,Away,BRK,W,111,91,87,21,11,8,41,31,10,4,10,19,84,16,23,12,41,19,5,5,12,12
NOP,66,2015-03-15,Home,DEN,L,111,118,99,22,21,15,58,32,3,14,18,20,104,31,20,12,52,25,9,4,11,21
NOP,67,2015-03-17,Home,MIL,W,85,84,83,25,26,10,50,26,6,6,13,20,86,20,21,9,49,20,4,12,10,22
NOP,68,2015-03-19,Away,PHO,L,72,74,83,18,10,9,45,19,4,4,9,18,83,22,21,14,57,11,5,8,12,15
NOP,69,2015-03-20,Away,GSW,L,96,112,77,22,22,9,42,22,4,3,20,17,88,19,23,12,42,29,9,6,10,19
NOP,70,2015-03-22,Away,LAC,L,100,107,75,22,16,9,41,21,7,4,18,21,91,23,23,16,42,25,10,7,10,17
NOP,71,2015-03-25,Home,HOU,L,93,95,75,15,32,12,37,20,8,9,13,16,81,22,12,12,43,29,7,4,18,22
NOP,72,2015-03-27,Home,SAC,W,102,88,84,20,12,12,47,25,5,9,12,16,79,15,18,10,37,14,5,4,11,14
NOP,73,2015-03-29,Home,MIN,W,110,88,75,13,24,7,35,29,12,9,14,21,75,12,24,12,39,17,5,4,21,17
NOP,74,2015-04-01,Away,LAL,W,113,92,78,16,21,9,40,31,3,7,6,18,83,16,21,12,35,22,4,2,5,17
NOP,75,2015-04-03,Away,SAC,W,101,95,87,29,28,16,50,20,4,5,12,20,78,17,25,6,38,21,4,6,9,26
NOP,76,2015-04-04,Away,POR,L,90,99,85,16,10,9,35,18,8,5,9,18,84,16,23,18,51,17,4,3,10,9
NOP,77,2015-04-07,Home,GSW,W,103,100,83,19,30,8,45,25,8,8,12,13,95,22,10,11,50,25,6,12,11,21
NOP,78,2015-04-08,Away,MEM,L,74,110,80,21,18,12,39,13,8,3,12,15,88,17,14,14,52,27,7,3,8,16
NOP,79,2015-04-10,Home,PHO,W,90,75,84,19,19,15,56,29,4,13,11,12,85,25,10,10,43,18,9,4,10,18
NOP,80,2015-04-12,Away,HOU,L,114,121,91,27,22,13,39,22,6,2,10,30,73,24,48,9,40,16,6,6,11,18
NOP,81,2015-04-13,Away,MIN,W,100,88,84,21,24,10,39,15,6,9,9,23,78,14,28,8,43,19,1,10,11,22
NOP,82,2015-04-15,Home,SAS,W,108,103,83,10,25,7,35,23,11,7,9,18,79,10,13,4,36,33,2,3,15,20
NYK,1,2014-10-29,Home,CHI,L,80,104,85,17,17,14,38,19,9,5,11,22,71,24,30,10,47,21,9,4,15,18
NYK,2,2014-10-30,Away,CLE,W,95,90,69,12,18,9,35,30,9,1,15,26,70,24,20,11,33,22,5,2,19,15
NYK,3,2014-11-02,Home,CHO,W,96,93,78,16,17,8,35,23,5,0,12,26,70,15,29,8,38,20,7,2,12,16
NYK,4,2014-11-04,Home,WAS,L,83,98,81,15,19,15,43,16,5,4,18,23,80,18,19,10,41,26,8,4,12,25
NYK,5,2014-11-05,Away,DET,L,95,98,90,20,10,11,43,25,3,9,9,23,87,23,33,19,55,17,5,4,8,16
NYK,6,2014-11-07,Away,BRK,L,99,110,90,19,21,15,43,22,7,2,14,24,74,24,26,7,42,18,6,6,16,24
NYK,7,2014-11-08,Away,ATL,L,96,103,84,21,11,13,44,26,2,6,15,29,81,22,36,12,41,18,10,5,8,17
NYK,8,2014-11-10,Home,ATL,L,85,91,83,26,12,11,40,23,4,2,15,26,71,27,28,9,38,20,7,3,15,16
NYK,9,2014-11-12,Home,ORL,L,95,97,86,23,14,11,40,17,2,6,7,27,70,12,32,4,37,20,4,1,10,19
NYK,10,2014-11-14,Home,UTA,L,100,102,82,8,20,7,31,15,12,1,8,26,70,22,25,11,39,25,6,8,18,20
NYK,11,2014-11-16,Home,DEN,W,109,93,76,14,27,8,43,16,9,3,15,22,82,34,26,10,39,20,9,0,17,21
NYK,12,2014-11-18,Away,MIL,L,113,117,80,25,19,11,28,30,9,3,12,22,78,17,27,17,44,30,5,0,16,24
NYK,13,2014-11-19,Away,MIN,L,99,115,69,16,28,8,33,19,6,3,22,22,89,22,22,15,35,26,15,2,14,23
NYK,14,2014-11-22,Home,PHI,W,91,83,66,17,21,6,40,15,7,2,18,22,75,26,25,10,36,13,8,1,18,21
NYK,15,2014-11-24,Away,HOU,L,86,91,76,22,15,9,40,25,8,5,17,20,76,36,19,10,38,19,13,4,16,19
NYK,16,2014-11-26,Away,DAL,L,102,109,92,28,16,15,53,21,7,3,21,32,95,31,38,20,56,20,12,5,11,16
NYK,17,2014-11-28,Away,OKC,L,78,105,75,19,24,7,33,17,3,6,12,22,86,24,23,18,57,20,9,0,14,30
NYK,18,2014-11-30,Home,MIA,L,79,86,88,24,20,20,50,14,6,3,12,22,72,23,31,10,41,20,8,1,14,20
NYK,19,2014-12-02,Home,BRK,L,93,98,81,28,14,13,40,22,8,3,14,21,89,17,20,21,49,22,7,5,14,20
NYK,20,2014-12-04,Home,CLE,L,87,90,88,26,6,17,47,26,11,3,21,25,70,18,26,6,33,19,8,1,17,16
NYK,21,2014-12-05,Away,CHO,L,102,103,79,22,22,4,34,23,5,4,6,21,88,18,18,10,41,19,2,7,7,20
NYK,22,2014-12-07,Home,POR,L,99,103,79,19,14,4,37,20,6,4,13,23,85,28,29,16,44,21,8,2,9,17
NYK,23,2014-12-09,Away,NOP,L,93,104,78,19,13,6,30,19,8,8,13,20,80,15,26,12,43,22,7,8,11,14
NYK,24,2014-12-10,Away,SAS,L,95,109,76,15,17,10,36,22,4,1,17,25,73,19,30,8,35,22,10,4,9,16
NYK,25,2014-12-12,Away,BOS,W,101,95,81,16,18,11,40,26,13,5,13,20,85,22,18,12,41,28,3,3,17,18
NYK,26,2014-12-14,Home,TOR,L,90,95,78,29,28,12,43,15,11,4,22,22,78,24,18,9,42,24,14,2,23,25
NYK,27,2014-12-16,Home,DAL,L,87,107,84,21,10,10,35,23,11,5,12,13,83,33,8,10,41,30,9,4,17,14
NYK,28,2014-12-18,Away,CHI,L,97,103,82,9,19,14,41,19,7,6,16,24,75,23,30,11,32,23,9,8,11,17
NYK,29,2014-12-20,Home,PHO,L,90,99,88,22,16,17,45,17,11,4,14,21,78,25,23,12,43,15,10,3,14,12
NYK,30,2014-12-21,Away,TOR,L,108,118,82,14,26,8,32,27,6,5,11,22,86,33,27,16,43,24,7,4,10,24
NYK,31,2014-12-25,Home,WAS,L,91,102,80,22,19,6,36,17,5,4,7,15,86,16,10,13,45,25,4,3,10,20
NYK,32,2014-12-27,Away,SAC,L,129,135,97,20,32,16,43,30,10,10,15,29,89,16,33,10,39,23,9,7,17,27
NYK,33,2014-12-28,Away,POR,L,79,101,93,27,15,15,49,19,6,1,11,13,81,36,12,7,48,25,8,7,11,15
NYK,34,2014-12-31,Away,LAC,L,78,99,84,17,15,7,40,24,6,2,7,19,82,34,20,5,50,28,6,3,10,13
NYK,35,2015-01-02,Home,DET,L,81,97,91,24,14,17,47,18,13,4,11,15,76,33,14,9,49,24,10,3,16,16
NYK,36,2015-01-04,Home,MIL,L,82,95,76,25,14,7,36,23,8,2,16,20,77,16,27,14,48,23,10,4,18,20
NYK,37,2015-01-05,Away,MEM,L,83,105,76,26,13,7,37,25,9,5,20,17,82,15,19,11,45,25,14,5,17,15
NYK,38,2015-01-07,Away,WAS,L,91,101,82,26,16,10,41,18,11,0,15,22,76,16,21,9,44,28,9,4,16,13
NYK,39,2015-01-08,Home,HOU,L,96,120,80,26,21,10,38,22,12,1,21,22,77,36,32,7,36,25,14,5,19,23
NYK,40,2015-01-10,Home,CHO,L,82,110,85,29,9,4,29,17,9,4,12,24,78,16,33,11,51,18,8,5,15,14
NYK,41,2015-01-15,Away,MIL,L,79,95,68,22,20,5,36,22,5,6,21,32,72,18,42,14,44,21,13,2,15,17
NYK,42,2015-01-19,Home,NOP,W,99,92,78,23,17,9,34,22,2,8,4,14,84,27,20,20,50,13,1,1,9,17
NYK,43,2015-01-21,Away,PHI,W,98,91,91,20,20,18,52,26,6,6,11,22,79,23,32,15,43,20,7,13,14,19
NYK,44,2015-01-23,Home,ORL,W,113,106,91,25,21,12,49,29,6,4,14,18,87,27,19,8,39,27,10,4,14,19
NYK,45,2015-01-24,Away,CHO,L,71,76,79,15,18,14,54,20,4,6,14,28,76,7,37,10,41,9,7,13,9,19
NYK,46,2015-01-28,Home,OKC,W,100,92,91,17,17,11,51,29,8,6,10,17,85,22,22,10,47,10,7,7,13,22
NYK,47,2015-01-29,Away,IND,L,82,103,81,16,13,6,33,22,3,6,10,18,79,18,18,8,49,25,4,4,11,16
NYK,48,2015-02-01,Home,LAL,W,92,80,84,22,13,11,41,18,7,3,10,21,76,16,23,10,46,15,7,3,14,15
NYK,49,2015-02-03,Home,BOS,L,97,108,83,20,11,12,35,22,7,2,13,18,77,24,23,11,39,23,6,0,15,11
NYK,50,2015-02-06,Away,BRK,L,88,92,89,24,17,13,40,23,8,3,5,22,74,11,22,10,47,23,1,10,14,19
NYK,51,2015-02-07,Home,GSW,L,92,106,87,18,17,15,44,23,7,1,13,20,81,25,24,12,48,21,8,5,14,19
NYK,52,2015-02-09,Away,MIA,L,95,109,84,20,19,11,35,22,8,8,13,22,74,22,29,7,35,28,9,5,12,19
NYK,53,2015-02-11,Away,ORL,L,83,89,73,15,36,8,39,19,7,4,12,21,67,11,28,7,44,13,6,9,16,26
